batch_num_decode_tokens,cdf
0.0,6.724949562878279e-05
0.0,0.00013449899125756557
0.0,0.00020174848688634834
0.0,0.00026899798251513114
0.0,0.0003362474781439139
0.0,0.0004034969737726967
0.0,0.0004707464694014795
0.0,0.0005379959650302623
0.0,0.000605245460659045
0.0,0.0006724949562878278
0.0,0.0007397444519166107
0.0,0.0008069939475453934
0.0,0.0008742434431741762
0.0,0.000941492938802959
0.0,0.0010087424344317419
1.0,0.0010759919300605246
1.0,0.0011432414256893073
1.0,0.00121049092131809
1.0,0.001277740416946873
1.0,0.0013449899125756557
1.0,0.0014122394082044384
1.0,0.0014794889038332213
1.0,0.001546738399462004
1.0,0.0016139878950907868
1.0,0.0016812373907195697
1.0,0.0017484868863483524
1.0,0.0018157363819771351
1.0,0.001882985877605918
1.0,0.0019502353732347008
1.0,0.0020174848688634837
1.0,0.002084734364492266
1.0,0.002151983860121049
1.0,0.002219233355749832
1.0,0.0022864828513786146
1.0,0.0023537323470073975
1.0,0.00242098184263618
1.0,0.002488231338264963
1.0,0.002555480833893746
1.0,0.0026227303295225284
1.0,0.0026899798251513113
1.0,0.0027572293207800943
1.0,0.0028244788164088768
1.0,0.0028917283120376597
1.0,0.0029589778076664426
1.0,0.003026227303295225
1.0,0.003093476798924008
1.0,0.003160726294552791
1.0,0.0032279757901815735
1.0,0.0032952252858103564
1.0,0.0033624747814391394
1.0,0.003429724277067922
1.0,0.003496973772696705
1.0,0.0035642232683254877
1.0,0.0036314727639542702
1.0,0.003698722259583053
1.0,0.003765971755211836
1.0,0.0038332212508406186
1.0,0.0039004707464694015
1.0,0.0039677202420981845
1.0,0.004034969737726967
1.0,0.0041022192333557495
1.0,0.004169468728984532
1.0,0.004236718224613315
1.0,0.004303967720242098
1.0,0.004371217215870881
1.0,0.004438466711499664
1.0,0.004505716207128446
1.0,0.004572965702757229
1.0,0.004640215198386012
1.0,0.004707464694014795
1.0,0.004774714189643578
1.0,0.00484196368527236
1.0,0.004909213180901143
2.0,0.004976462676529926
2.0,0.005043712172158709
2.0,0.005110961667787492
2.0,0.005178211163416275
2.0,0.005245460659045057
2.0,0.00531271015467384
2.0,0.005379959650302623
2.0,0.005447209145931406
2.0,0.0055144586415601885
2.0,0.0055817081371889714
2.0,0.0056489576328177535
2.0,0.0057162071284465365
2.0,0.005783456624075319
2.0,0.005850706119704102
2.0,0.005917955615332885
2.0,0.005985205110961668
2.0,0.00605245460659045
2.0,0.006119704102219233
2.0,0.006186953597848016
2.0,0.006254203093476799
2.0,0.006321452589105582
2.0,0.006388702084734364
2.0,0.006455951580363147
2.0,0.00652320107599193
2.0,0.006590450571620713
2.0,0.006657700067249496
2.0,0.006724949562878279
2.0,0.006792199058507061
2.0,0.006859448554135844
2.0,0.006926698049764627
2.0,0.00699394754539341
2.0,0.0070611970410221925
2.0,0.0071284465366509755
2.0,0.0071956960322797575
2.0,0.0072629455279085405
2.0,0.007330195023537323
2.0,0.007397444519166106
2.0,0.007464694014794889
2.0,0.007531943510423672
2.0,0.007599193006052454
2.0,0.007666442501681237
2.0,0.00773369199731002
2.0,0.007800941492938803
2.0,0.007868190988567586
2.0,0.007935440484196369
2.0,0.008002689979825152
2.0,0.008069939475453935
2.0,0.008137188971082716
2.0,0.008204438466711499
2.0,0.008271687962340282
2.0,0.008338937457969065
2.0,0.008406186953597848
2.0,0.00847343644922663
2.0,0.008540685944855414
2.0,0.008607935440484197
2.0,0.00867518493611298
2.0,0.008742434431741762
2.0,0.008809683927370545
2.0,0.008876933422999328
2.0,0.00894418291862811
2.0,0.009011432414256892
2.0,0.009078681909885675
2.0,0.009145931405514458
2.0,0.009213180901143241
2.0,0.009280430396772024
2.0,0.009347679892400807
2.0,0.00941492938802959
2.0,0.009482178883658373
2.0,0.009549428379287156
2.0,0.009616677874915939
2.0,0.00968392737054472
2.0,0.009751176866173503
2.0,0.009818426361802286
2.0,0.009885675857431069
2.0,0.009952925353059852
2.0,0.010020174848688635
2.0,0.010087424344317418
2.0,0.0101546738399462
2.0,0.010221923335574984
2.0,0.010289172831203766
2.0,0.01035642232683255
2.0,0.010423671822461332
2.0,0.010490921318090114
2.0,0.010558170813718896
2.0,0.01062542030934768
2.0,0.010692669804976462
2.0,0.010759919300605245
2.0,0.010827168796234028
2.0,0.010894418291862811
2.0,0.010961667787491594
2.0,0.011028917283120377
2.0,0.01109616677874916
2.0,0.011163416274377943
2.0,0.011230665770006724
2.0,0.011297915265635507
2.0,0.01136516476126429
2.0,0.011432414256893073
2.0,0.011499663752521856
2.0,0.011566913248150639
2.0,0.011634162743779422
2.0,0.011701412239408205
2.0,0.011768661735036988
2.0,0.01183591123066577
2.0,0.011903160726294553
2.0,0.011970410221923336
2.0,0.012037659717552118
2.0,0.0121049092131809
2.0,0.012172158708809683
2.0,0.012239408204438466
2.0,0.01230665770006725
2.0,0.012373907195696032
2.0,0.012441156691324815
2.0,0.012508406186953598
2.0,0.012575655682582381
2.0,0.012642905178211164
2.0,0.012710154673839947
2.0,0.012777404169468728
2.0,0.012844653665097511
2.0,0.012911903160726294
2.0,0.012979152656355077
