batch_num_tokens,cdf
1.0,5.2728710783021356e-05
1.0,0.00010545742156604271
1.0,0.00015818613234906407
1.0,0.00021091484313208542
1.0,0.0002636435539151068
1.0,0.00031637226469812815
1.0,0.0003691009754811495
1.0,0.00042182968626417085
2.0,0.0004745583970471922
2.0,0.0005272871078302136
2.0,0.000580015818613235
2.0,0.0006327445293962563
2.0,0.0006854732401792776
2.0,0.000738201950962299
2.0,0.0007909306617453203
2.0,0.0008436593725283417
2.0,0.000896388083311363
2.0,0.0009491167940943844
2.0,0.0010018455048774058
2.0,0.0010545742156604272
2.0,0.0011073029264434485
2.0,0.00116003163722647
2.0,0.0012127603480094912
2.0,0.0012654890587925126
2.0,0.001318217769575534
2.0,0.0013709464803585553
2.0,0.0014236751911415766
2.0,0.001476403901924598
2.0,0.0015291326127076193
2.0,0.0015818613234906407
2.0,0.001634590034273662
2.0,0.0016873187450566834
2.0,0.0017400474558397047
2.0,0.001792776166622726
2.0,0.0018455048774057474
2.0,0.0018982335881887688
2.0,0.0019509622989717901
2.0,0.0020036910097548117
2.0,0.002056419720537833
2.0,0.0021091484313208544
2.0,0.0021618771421038755
2.0,0.002214605852886897
2.0,0.0022673345636699182
2.0,0.00232006327445294
2.0,0.002372791985235961
2.0,0.0024255206960189825
2.0,0.0024782494068020036
2.0,0.002530978117585025
2.0,0.0025837068283680463
2.0,0.002636435539151068
2.0,0.002689164249934089
2.0,0.0027418929607171106
2.0,0.0027946216715001317
2.0,0.0028473503822831533
2.0,0.0029000790930661744
2.0,0.002952807803849196
2.0,0.003005536514632217
2.0,0.0030582652254152387
2.0,0.00311099393619826
2.0,0.0031637226469812814
2.0,0.0032164513577643025
2.0,0.003269180068547324
2.0,0.003321908779330345
2.0,0.0033746374901133668
2.0,0.003427366200896388
2.0,0.0034800949116794095
2.0,0.0035328236224624306
2.0,0.003585552333245452
2.0,0.0036382810440284733
2.0,0.003691009754811495
2.0,0.0037437384655945164
2.0,0.0037964671763775376
2.0,0.003849195887160559
2.0,0.0039019245979435803
2.0,0.003954653308726601
2.0,0.004007382019509623
2.0,0.0040601107302926445
2.0,0.004112839441075666
2.0,0.004165568151858687
2.0,0.004218296862641709
2.0,0.00427102557342473
2.0,0.004323754284207751
2.0,0.004376482994990772
2.0,0.004429211705773794
2.0,0.004481940416556815
2.0,0.0045346691273398364
2.0,0.004587397838122858
2.0,0.00464012654890588
2.0,0.004692855259688901
2.0,0.004745583970471922
2.0,0.004798312681254943
2.0,0.004851041392037965
2.0,0.004903770102820986
2.0,0.004956498813604007
2.0,0.005009227524387028
2.0,0.00506195623517005
2.0,0.0051146849459530715
2.0,0.005167413656736093
2.0,0.005220142367519114
2.0,0.005272871078302136
2.0,0.005325599789085157
2.0,0.005378328499868178
2.0,0.005431057210651199
2.0,0.005483785921434221
2.0,0.005536514632217242
2.0,0.005589243343000263
2.0,0.005641972053783285
2.0,0.0056947007645663066
2.0,0.005747429475349328
2.0,0.005800158186132349
2.0,0.005852886896915371
2.0,0.005905615607698392
2.0,0.005958344318481413
2.0,0.006011073029264434
2.0,0.006063801740047456
2.0,0.006116530450830477
