batch_num_prefill_tokens,cdf
0.0,3.313123281317298e-05
0.0,6.626246562634596e-05
0.0,9.939369843951894e-05
0.0,0.00013252493125269192
0.0,0.0001656561640658649
0.0,0.00019878739687903787
0.0,0.00023191862969221085
0.0,0.00026504986250538385
0.0,0.0002981810953185568
0.0,0.0003313123281317298
0.0,0.00036444356094490277
0.0,0.00039757479375807575
0.0,0.0004307060265712487
0.0,0.0004638372593844217
0.0,0.0004969684921975947
0.0,0.0005300997250107677
0.0,0.0005632309578239407
0.0,0.0005963621906371136
0.0,0.0006294934234502866
0.0,0.0006626246562634596
0.0,0.0006957558890766326
0.0,0.0007288871218898055
0.0,0.0007620183547029785
0.0,0.0007951495875161515
0.0,0.0008282808203293245
0.0,0.0008614120531424974
0.0,0.0008945432859556704
0.0,0.0009276745187688434
0.0,0.0009608057515820164
0.0,0.0009939369843951894
0.0,0.0010270682172083623
0.0,0.0010601994500215354
0.0,0.0010933306828347083
0.0,0.0011264619156478813
0.0,0.0011595931484610542
0.0,0.0011927243812742273
0.0,0.0012258556140874002
0.0,0.0012589868469005732
0.0,0.001292118079713746
0.0,0.0013252493125269192
0.0,0.001358380545340092
0.0,0.0013915117781532651
0.0,0.001424643010966438
0.0,0.001457774243779611
0.0,0.001490905476592784
0.0,0.001524036709405957
0.0,0.00155716794221913
0.0,0.001590299175032303
0.0,0.0016234304078454758
0.0,0.001656561640658649
0.0,0.0016896928734718218
0.0,0.0017228241062849949
0.0,0.0017559553390981677
0.0,0.0017890865719113408
0.0,0.0018222178047245137
0.0,0.0018553490375376868
0.0,0.0018884802703508599
0.0,0.0019216115031640327
0.0,0.0019547427359772056
0.0,0.001987873968790379
0.0,0.0020210052016035518
0.0,0.0020541364344167246
0.0,0.0020872676672298975
0.0,0.002120398900043071
0.0,0.0021535301328562437
0.0,0.0021866613656694165
0.0,0.0022197925984825894
0.0,0.0022529238312957627
0.0,0.0022860550641089356
0.0,0.0023191862969221084
0.0,0.0023523175297352813
0.0,0.0023854487625484546
0.0,0.0024185799953616275
0.0,0.0024517112281748003
0.0,0.002484842460987973
0.0,0.0025179736938011465
0.0,0.0025511049266143193
0.0,0.002584236159427492
0.0,0.002617367392240665
0.0,0.0026504986250538384
0.0,0.0026836298578670112
0.0,0.002716761090680184
0.0,0.002749892323493357
0.0,0.0027830235563065303
0.0,0.002816154789119703
0.0,0.002849286021932876
0.0,0.0028824172547460493
0.0,0.002915548487559222
0.0,0.002948679720372395
0.0,0.002981810953185568
0.0,0.003014942185998741
0.0,0.003048073418811914
0.0,0.003081204651625087
0.0,0.00311433588443826
0.0,0.003147467117251433
0.0,0.003180598350064606
0.0,0.003213729582877779
0.0,0.0032468608156909517
0.0,0.003279992048504125
0.0,0.003313123281317298
0.0,0.0033462545141304707
0.0,0.0033793857469436436
0.0,0.003412516979756817
0.0,0.0034456482125699898
0.0,0.0034787794453831626
0.0,0.0035119106781963355
0.0,0.003545041911009509
0.0,0.0035781731438226817
0.0,0.0036113043766358545
0.0,0.0036444356094490274
0.0,0.0036775668422622007
0.0,0.0037106980750753736
0.0,0.0037438293078885464
0.0,0.0037769605407017197
0.0,0.0038100917735148926
0.0,0.0038432230063280655
0.0,0.0038763542391412383
0.0,0.003909485471954411
0.0,0.003942616704767584
0.0,0.003975747937580758
0.0,0.004008879170393931
0.0,0.0040420104032071035
0.0,0.004075141636020276
0.0,0.004108272868833449
0.0,0.004141404101646622
0.0,0.004174535334459795
0.0,0.004207666567272968
0.0,0.004240797800086142
0.0,0.0042739290328993144
0.0,0.004307060265712487
0.0,0.00434019149852566
0.0,0.004373322731338833
0.0,0.004406453964152006
0.0,0.004439585196965179
0.0,0.004472716429778352
0.0,0.004505847662591525
0.0,0.004538978895404698
0.0,0.004572110128217871
0.0,0.004605241361031044
0.0,0.004638372593844217
0.0,0.00467150382665739
0.0,0.004704635059470563
0.0,0.004737766292283736
0.0,0.004770897525096909
0.0,0.004804028757910082
0.0,0.004837159990723255
0.0,0.004870291223536428
0.0,0.004903422456349601
0.0,0.0049365536891627735
0.0,0.004969684921975946
0.0,0.00500281615478912
0.0,0.005035947387602293
0.0,0.005069078620415466
0.0,0.005102209853228639
0.0,0.0051353410860418116
0.0,0.005168472318854984
0.0,0.005201603551668157
0.0,0.00523473478448133
0.0,0.005267866017294504
0.0,0.005300997250107677
0.0,0.00533412848292085
0.0,0.0053672597157340225
0.0,0.005400390948547195
0.0,0.005433522181360368
0.0,0.005466653414173541
0.0,0.005499784646986714
0.0,0.005532915879799888
0.0,0.0055660471126130606
0.0,0.005599178345426233
0.0,0.005632309578239406
0.0,0.005665440811052579
0.0,0.005698572043865752
0.0,0.005731703276678925
0.0,0.005764834509492099
0.0,0.0057979657423052715
0.0,0.005831096975118444
0.0,0.005864228207931617
0.0,0.00589735944074479
0.0,0.005930490673557963
0.0,0.005963621906371136
0.0,0.005996753139184309
0.0,0.006029884371997482
0.0,0.006063015604810655
0.0,0.006096146837623828
0.0,0.006129278070437001
0.0,0.006162409303250174
0.0,0.006195540536063347
0.0,0.00622867176887652
0.0,0.0062618030016896925
0.0,0.006294934234502866
0.0,0.006328065467316039
0.0,0.006361196700129212
0.0,0.006394327932942385
0.0,0.006427459165755558
0.0,0.0064605903985687305
0.0,0.006493721631381903
0.0,0.006526852864195077
0.0,0.00655998409700825
0.0,0.006593115329821423
0.0,0.006626246562634596
0.0,0.006659377795447769
0.0,0.0066925090282609415
0.0,0.006725640261074114
0.0,0.006758771493887287
0.0,0.006791902726700461
0.0,0.006825033959513634
0.0,0.006858165192326807
0.0,0.0068912964251399795
0.0,0.006924427657953152
0.0,0.006957558890766325
0.0,0.006990690123579498
0.0,0.007023821356392671
0.0,0.007056952589205845
0.0,0.007090083822019018
0.0,0.0071232150548321905
0.0,0.007156346287645363
0.0,0.007189477520458536
0.0,0.007222608753271709
0.0,0.007255739986084882
0.0,0.007288871218898055
0.0,0.0073220024517112285
0.0,0.007355133684524401
0.0,0.007388264917337574
0.0,0.007421396150150747
0.0,0.00745452738296392
0.0,0.007487658615777093
0.0,0.007520789848590266
0.0,0.0075539210814034394
0.0,0.007587052314216612
0.0,0.007620183547029785
0.0,0.007653314779842958
0.0,0.007686446012656131
0.0,0.007719577245469304
0.0,0.007752708478282477
0.0,0.0077858397110956495
0.0,0.007818970943908822
0.0,0.007852102176721996
0.0,0.007885233409535168
0.0,0.007918364642348342
0.0,0.007951495875161516
0.0,0.007984627107974688
0.0,0.008017758340787861
0.0,0.008050889573601033
0.0,0.008084020806414207
0.0,0.008117152039227379
0.0,0.008150283272040553
0.0,0.008183414504853725
0.0,0.008216545737666898
0.0,0.008249676970480072
0.0,0.008282808203293244
0.0,0.008315939436106418
0.0,0.00834907066891959
0.0,0.008382201901732764
0.0,0.008415333134545936
0.0,0.00844846436735911
0.0,0.008481595600172283
0.0,0.008514726832985455
0.0,0.008547858065798629
0.0,0.008580989298611801
0.0,0.008614120531424975
0.0,0.008647251764238147
0.0,0.00868038299705132
0.0,0.008713514229864494
0.0,0.008746645462677666
0.0,0.00877977669549084
0.0,0.008812907928304012
0.0,0.008846039161117186
0.0,0.008879170393930358
0.0,0.008912301626743531
0.0,0.008945432859556703
0.0,0.008978564092369877
0.0,0.00901169532518305
0.0,0.009044826557996223
0.0,0.009077957790809396
0.0,0.009111089023622568
0.0,0.009144220256435742
0.0,0.009177351489248914
0.0,0.009210482722062088
0.0,0.009243613954875262
0.0,0.009276745187688434
0.0,0.009309876420501607
0.0,0.00934300765331478
0.0,0.009376138886127953
0.0,0.009409270118941125
0.0,0.009442401351754299
0.0,0.009475532584567473
0.0,0.009508663817380645
0.0,0.009541795050193818
0.0,0.00957492628300699
0.0,0.009608057515820164
0.0,0.009641188748633336
0.0,0.00967431998144651
0.0,0.009707451214259682
0.0,0.009740582447072856
0.0,0.00977371367988603
0.0,0.009806844912699201
0.0,0.009839976145512375
0.0,0.009873107378325547
0.0,0.00990623861113872
0.0,0.009939369843951893
0.0,0.009972501076765066
0.0,0.01000563230957824
0.0,0.010038763542391412
0.0,0.010071894775204586
0.0,0.010105026008017758
0.0,0.010138157240830932
0.0,0.010171288473644104
0.0,0.010204419706457277
0.0,0.01023755093927045
0.0,0.010270682172083623
0.0,0.010303813404896797
0.0,0.010336944637709969
0.0,0.010370075870523143
0.0,0.010403207103336315
0.0,0.010436338336149488
0.0,0.01046946956896266
0.0,0.010502600801775834
0.0,0.010535732034589008
0.0,0.01056886326740218
0.0,0.010601994500215354
0.0,0.010635125733028526
0.0,0.0106682569658417
0.0,0.010701388198654871
0.0,0.010734519431468045
0.0,0.010767650664281219
0.0,0.01080078189709439
0.0,0.010833913129907564
0.0,0.010867044362720736
0.0,0.01090017559553391
0.0,0.010933306828347082
0.0,0.010966438061160256
0.0,0.010999569293973428
0.0,0.011032700526786602
0.0,0.011065831759599775
0.0,0.011098962992412947
0.0,0.011132094225226121
0.0,0.011165225458039293
0.0,0.011198356690852467
0.0,0.011231487923665639
0.0,0.011264619156478813
0.0,0.011297750389291986
0.0,0.011330881622105158
0.0,0.011364012854918332
0.0,0.011397144087731504
0.0,0.011430275320544678
0.0,0.01146340655335785
0.0,0.011496537786171023
0.0,0.011529669018984197
0.0,0.01156280025179737
0.0,0.011595931484610543
0.0,0.011629062717423715
0.0,0.011662193950236889
0.0,0.01169532518305006
0.0,0.011728456415863234
0.0,0.011761587648676406
0.0,0.01179471888148958
0.0,0.011827850114302754
0.0,0.011860981347115926
0.0,0.0118941125799291
0.0,0.011927243812742272
0.0,0.011960375045555445
0.0,0.011993506278368617
0.0,0.012026637511181791
0.0,0.012059768743994965
0.0,0.012092899976808137
0.0,0.01212603120962131
0.0,0.012159162442434483
0.0,0.012192293675247656
0.0,0.012225424908060828
0.0,0.012258556140874002
0.0,0.012291687373687176
0.0,0.012324818606500348
0.0,0.012357949839313521
0.0,0.012391081072126693
0.0,0.012424212304939867
0.0,0.01245734353775304
0.0,0.012490474770566213
0.0,0.012523606003379385
0.0,0.012556737236192559
0.0,0.012589868469005732
0.0,0.012622999701818904
0.0,0.012656130934632078
0.0,0.01268926216744525
0.0,0.012722393400258424
0.0,0.012755524633071596
0.0,0.01278865586588477
0.0,0.012821787098697943
0.0,0.012854918331511115
0.0,0.012888049564324289
0.0,0.012921180797137461
0.0,0.012954312029950635
0.0,0.012987443262763807
0.0,0.01302057449557698
0.0,0.013053705728390154
0.0,0.013086836961203326
0.0,0.0131199681940165
0.0,0.013153099426829672
0.0,0.013186230659642846
0.0,0.013219361892456018
0.0,0.013252493125269191
0.0,0.013285624358082363
0.0,0.013318755590895537
0.0,0.013351886823708711
0.0,0.013385018056521883
0.0,0.013418149289335057
0.0,0.013451280522148229
0.0,0.013484411754961402
0.0,0.013517542987774574
0.0,0.013550674220587748
0.0,0.013583805453400922
0.0,0.013616936686214094
0.0,0.013650067919027268
0.0,0.01368319915184044
0.0,0.013716330384653613
0.0,0.013749461617466785
0.0,0.013782592850279959
0.0,0.013815724083093131
0.0,0.013848855315906305
0.0,0.013881986548719479
0.0,0.01391511778153265
0.0,0.013948249014345824
0.0,0.013981380247158996
0.0,0.01401451147997217
0.0,0.014047642712785342
0.0,0.014080773945598516
0.0,0.01411390517841169
0.0,0.014147036411224861
0.0,0.014180167644038035
0.0,0.014213298876851207
0.0,0.014246430109664381
0.0,0.014279561342477553
0.0,0.014312692575290727
0.0,0.0143458238081039
0.0,0.014378955040917072
0.0,0.014412086273730246
0.0,0.014445217506543418
0.0,0.014478348739356592
0.0,0.014511479972169764
0.0,0.014544611204982938
0.0,0.01457774243779611
0.0,0.014610873670609283
0.0,0.014644004903422457
0.0,0.014677136136235629
0.0,0.014710267369048803
0.0,0.014743398601861975
0.0,0.014776529834675148
0.0,0.01480966106748832
0.0,0.014842792300301494
0.0,0.014875923533114668
0.0,0.01490905476592784
0.0,0.014942185998741014
0.0,0.014975317231554186
0.0,0.01500844846436736
0.0,0.015041579697180531
0.0,0.015074710929993705
0.0,0.015107842162806879
0.0,0.015140973395620051
0.0,0.015174104628433225
0.0,0.015207235861246397
0.0,0.01524036709405957
0.0,0.015273498326872742
0.0,0.015306629559685916
0.0,0.015339760792499088
0.0,0.015372892025312262
0.0,0.015406023258125436
0.0,0.015439154490938608
0.0,0.015472285723751781
0.0,0.015505416956564953
0.0,0.015538548189378127
0.0,0.015571679422191299
0.0,0.015604810655004473
0.0,0.015637941887817645
0.0,0.01567107312063082
0.0,0.015704204353443992
0.0,0.015737335586257166
0.0,0.015770466819070336
0.0,0.01580359805188351
0.0,0.015836729284696684
0.0,0.015869860517509857
0.0,0.01590299175032303
0.0,0.0159361229831362
0.0,0.015969254215949375
0.0,0.01600238544876255
0.0,0.016035516681575723
0.0,0.016068647914388893
0.0,0.016101779147202067
0.0,0.01613491038001524
0.0,0.016168041612828414
0.0,0.016201172845641588
0.0,0.016234304078454758
0.0,0.016267435311267932
0.0,0.016300566544081106
0.0,0.01633369777689428
0.0,0.01636682900970745
0.0,0.016399960242520623
0.0,0.016433091475333797
0.0,0.01646622270814697
0.0,0.016499353940960144
0.0,0.016532485173773315
0.0,0.01656561640658649
0.0,0.016598747639399662
0.0,0.016631878872212836
0.0,0.01666501010502601
0.0,0.01669814133783918
0.0,0.016731272570652354
0.0,0.016764403803465527
0.0,0.0167975350362787
0.0,0.01683066626909187
0.0,0.016863797501905045
0.0,0.01689692873471822
0.0,0.016930059967531393
0.0,0.016963191200344566
0.0,0.016996322433157737
0.0,0.01702945366597091
0.0,0.017062584898784084
0.0,0.017095716131597258
0.0,0.017128847364410428
0.0,0.017161978597223602
0.0,0.017195109830036776
0.0,0.01722824106284995
0.0,0.017261372295663123
0.0,0.017294503528476293
0.0,0.017327634761289467
0.0,0.01736076599410264
0.0,0.017393897226915814
0.0,0.017427028459728988
0.0,0.01746015969254216
0.0,0.017493290925355332
0.0,0.017526422158168506
0.0,0.01755955339098168
0.0,0.01759268462379485
0.0,0.017625815856608024
0.0,0.017658947089421197
0.0,0.01769207832223437
0.0,0.017725209555047545
0.0,0.017758340787860715
0.0,0.01779147202067389
0.0,0.017824603253487063
0.0,0.017857734486300236
0.0,0.017890865719113407
0.0,0.01792399695192658
0.0,0.017957128184739754
0.0,0.017990259417552928
0.0,0.0180233906503661
0.0,0.018056521883179272
0.0,0.018089653115992445
0.0,0.01812278434880562
0.0,0.018155915581618793
0.0,0.018189046814431967
0.0,0.018222178047245137
0.0,0.01825530928005831
0.0,0.018288440512871484
0.0,0.018321571745684658
0.0,0.01835470297849783
0.0,0.018387834211311002
0.0,0.018420965444124176
0.0,0.01845409667693735
0.0,0.018487227909750523
0.0,0.018520359142563694
0.0,0.018553490375376867
0.0,0.01858662160819004
0.0,0.018619752841003215
0.0,0.018652884073816385
0.0,0.01868601530662956
0.0,0.018719146539442733
0.0,0.018752277772255906
0.0,0.01878540900506908
0.0,0.01881854023788225
0.0,0.018851671470695424
0.0,0.018884802703508598
0.0,0.01891793393632177
0.0,0.018951065169134945
0.0,0.018984196401948115
0.0,0.01901732763476129
0.0,0.019050458867574463
0.0,0.019083590100387637
0.0,0.019116721333200807
0.0,0.01914985256601398
0.0,0.019182983798827154
0.0,0.019216115031640328
0.0,0.019249246264453502
0.0,0.019282377497266672
0.0,0.019315508730079846
0.0,0.01934863996289302
0.0,0.019381771195706193
0.0,0.019414902428519364
0.0,0.019448033661332537
0.0,0.01948116489414571
0.0,0.019514296126958885
0.0,0.01954742735977206
0.0,0.01958055859258523
0.0,0.019613689825398403
0.0,0.019646821058211576
0.0,0.01967995229102475
0.0,0.019713083523837924
0.0,0.019746214756651094
0.0,0.019779345989464268
0.0,0.01981247722227744
0.0,0.019845608455090615
0.0,0.019878739687903785
0.0,0.01991187092071696
0.0,0.019945002153530133
0.0,0.019978133386343307
0.0,0.02001126461915648
0.0,0.02004439585196965
0.0,0.020077527084782824
0.0,0.020110658317595998
0.0,0.020143789550409172
0.0,0.020176920783222342
0.0,0.020210052016035516
0.0,0.02024318324884869
0.0,0.020276314481661863
0.0,0.020309445714475037
0.0,0.020342576947288207
0.0,0.02037570818010138
0.0,0.020408839412914555
0.0,0.02044197064572773
0.0,0.0204751018785409
0.0,0.020508233111354073
0.0,0.020541364344167246
0.0,0.02057449557698042
0.0,0.020607626809793594
0.0,0.020640758042606764
0.0,0.020673889275419938
0.0,0.02070702050823311
0.0,0.020740151741046285
0.0,0.02077328297385946
0.0,0.02080641420667263
0.0,0.020839545439485803
0.0,0.020872676672298977
0.0,0.02090580790511215
0.0,0.02093893913792532
0.0,0.020972070370738494
0.0,0.021005201603551668
0.0,0.021038332836364842
0.0,0.021071464069178016
0.0,0.021104595301991186
0.0,0.02113772653480436
0.0,0.021170857767617533
0.0,0.021203989000430707
0.0,0.021237120233243877
0.0,0.02127025146605705
0.0,0.021303382698870225
0.0,0.0213365139316834
0.0,0.021369645164496572
0.0,0.021402776397309742
0.0,0.021435907630122916
0.0,0.02146903886293609
0.0,0.021502170095749264
0.0,0.021535301328562437
0.0,0.021568432561375608
0.0,0.02160156379418878
0.0,0.021634695027001955
0.0,0.02166782625981513
0.0,0.0217009574926283
0.0,0.021734088725441473
0.0,0.021767219958254647
0.0,0.02180035119106782
0.0,0.021833482423880994
0.0,0.021866613656694164
0.0,0.021899744889507338
0.0,0.021932876122320512
0.0,0.021966007355133686
0.0,0.021999138587946856
0.0,0.02203226982076003
0.0,0.022065401053573203
0.0,0.022098532286386377
0.0,0.02213166351919955
0.0,0.02216479475201272
0.0,0.022197925984825895
0.0,0.02223105721763907
0.0,0.022264188450452242
0.0,0.022297319683265416
0.0,0.022330450916078586
0.0,0.02236358214889176
0.0,0.022396713381704934
0.0,0.022429844614518107
0.0,0.022462975847331278
0.0,0.02249610708014445
0.0,0.022529238312957625
0.0,0.0225623695457708
0.0,0.022595500778583973
0.0,0.022628632011397143
0.0,0.022661763244210317
0.0,0.02269489447702349
0.0,0.022728025709836664
0.0,0.022761156942649834
0.0,0.022794288175463008
0.0,0.022827419408276182
0.0,0.022860550641089356
0.0,0.02289368187390253
0.0,0.0229268131067157
0.0,0.022959944339528873
0.0,0.022993075572342047
0.0,0.02302620680515522
0.0,0.023059338037968394
0.0,0.023092469270781565
0.0,0.02312560050359474
0.0,0.023158731736407912
0.0,0.023191862969221086
0.0,0.023224994202034256
0.0,0.02325812543484743
0.0,0.023291256667660604
0.0,0.023324387900473777
0.0,0.02335751913328695
0.0,0.02339065036610012
0.0,0.023423781598913295
0.0,0.02345691283172647
0.0,0.023490044064539643
0.0,0.023523175297352813
0.0,0.023556306530165987
0.0,0.02358943776297916
0.0,0.023622568995792334
0.0,0.023655700228605508
0.0,0.023688831461418678
0.0,0.023721962694231852
0.0,0.023755093927045026
0.0,0.0237882251598582
0.0,0.023821356392671373
0.0,0.023854487625484543
0.0,0.023887618858297717
0.0,0.02392075009111089
0.0,0.023953881323924064
0.0,0.023987012556737235
0.0,0.02402014378955041
0.0,0.024053275022363582
0.0,0.024086406255176756
0.0,0.02411953748798993
