prefill_time_execution_plus_preemption,cdf
0.019276142120361328,0.0003557452863749555
0.019398212432861328,0.000711490572749911
0.01941061019897461,0.0010672358591248667
0.01952528953552246,0.001422981145499822
0.020199298858642578,0.0017787264318747777
0.02048206329345703,0.0021344717182497333
0.020494699478149414,0.0024902170046246885
0.020589590072631836,0.002845962290999644
0.02060222625732422,0.0032017075773745998
0.020770549774169922,0.0035574528637495554
0.020786285400390625,0.003913198150124511
0.021680831909179688,0.004268943436499467
0.021695613861083984,0.004624688722874422
0.02187347412109375,0.004980434009249377
0.021892547607421875,0.005336179295624333
0.021908283233642578,0.005691924581999288
0.022174835205078125,0.006047669868374244
0.022479772567749023,0.0064034151547491995
0.02596306800842285,0.006759160441124155
0.025973081588745117,0.007114905727499111
0.026363611221313477,0.007470651013874066
0.027267932891845703,0.007826396300249021
0.027282238006591797,0.008182141586623977
0.02729487419128418,0.008537886872998933
0.02730870246887207,0.008893632159373888
0.027321577072143555,0.009249377445748844
0.0285031795501709,0.0096051227321238
0.028516530990600586,0.009960868018498754
0.028528928756713867,0.01031661330487371
0.028534650802612305,0.010672358591248666
0.032196044921875,0.011028103877623622
0.034145355224609375,0.011383849163998577
0.03426408767700195,0.011739594450373533
0.03427696228027344,0.012095339736748489
0.03427886962890625,0.012451085023123443
0.034288644790649414,0.012806830309498399
0.03428959846496582,0.013162575595873355
0.03430008888244629,0.01351832088224831
0.034517526626586914,0.013874066168623266
0.034529924392700195,0.014229811454998222
0.03454184532165527,0.014585556741373178
0.03802776336669922,0.014941302027748132
0.0380396842956543,0.015297047314123088
0.0466310977935791,0.015652792600498042
0.04682040214538574,0.016008537886873
0.04693150520324707,0.016364283173247954
0.04742932319641113,0.01672002845962291
0.047539710998535156,0.017075773745997867
0.04755067825317383,0.017431519032372823
0.04767155647277832,0.017787264318747775
0.0476832389831543,0.01814300960512273
0.0497739315032959,0.018498754891497687
0.049788713455200195,0.018854500177872643
0.04980111122131348,0.0192102454642476
0.04981350898742676,0.019565990750622556
0.0502467155456543,0.019921736036997508
0.05026102066040039,0.020277481323372464
0.05315756797790527,0.02063322660974742
0.05354762077331543,0.020988971896122376
0.054860830307006836,0.021344717182497332
0.05601239204406738,0.02170046246887229
0.056134700775146484,0.022056207755247245
0.05614662170410156,0.022411953041622197
0.05615830421447754,0.022767698327997153
0.05617070198059082,0.02312344361437211
0.0561826229095459,0.023479188900747065
0.05619168281555176,0.02383493418712202
0.05624842643737793,0.024190679473496977
0.05663466453552246,0.02454642475987193
0.05677938461303711,0.024902170046246886
0.05777621269226074,0.025257915332621842
0.05788254737854004,0.025613660618996798
0.05854940414428711,0.025969405905371754
0.05856156349182129,0.02632515119174671
0.05957818031311035,0.026680896478121666
0.059589385986328125,0.02703664176449662
0.0596003532409668,0.027392387050871575
0.059610843658447266,0.02774813233724653
0.06009244918823242,0.028103877623621487
0.06009316444396973,0.028459622909996443
0.0601038932800293,0.0288153681963714
0.06157350540161133,0.029171113482746355
0.06171917915344238,0.029526858769121308
0.062218666076660156,0.029882604055496264
0.06222987174987793,0.03023834934187122
0.06224203109741211,0.030594094628246176
0.06262350082397461,0.030949839914621132
0.06315946578979492,0.031305585200996085
0.06382179260253906,0.03166133048737104
0.06411862373352051,0.032017075773746
0.0643608570098877,0.03237282106012095
0.06459760665893555,0.03272856634649591
0.06515979766845703,0.033084311632870865
0.06522965431213379,0.03344005691924582
0.06581878662109375,0.03379580220562078
0.06622076034545898,0.03415154749199573
0.06629204750061035,0.03450729277837069
0.06633257865905762,0.034863038064745645
0.0663444995880127,0.035218783351120594
0.06635093688964844,0.03557452863749555
0.06661033630371094,0.03593027392387051
0.06682276725769043,0.03628601921024546
0.0668339729309082,0.03664176449662042
0.06692981719970703,0.036997509782995375
0.06705069541931152,0.03735325506937033
0.06711459159851074,0.03770900035574529
0.06723523139953613,0.03806474564212024
0.06733536720275879,0.0384204909284952
0.06734585762023926,0.038776236214870155
0.06735849380493164,0.03913198150124511
0.06737160682678223,0.03948772678762007
0.06742048263549805,0.039843472073995016
0.06776642799377441,0.04019921736036997
0.06785392761230469,0.04055496264674493
0.06806111335754395,0.040910707933119884
0.06825613975524902,0.04126645321949484
0.06827831268310547,0.0416221985058698
0.06829071044921875,0.04197794379224475
0.06846833229064941,0.04233368907861971
0.06850743293762207,0.042689434364994665
0.06852865219116211,0.04304517965136962
0.06854128837585449,0.04340092493774458
0.06870031356811523,0.04375667022411953
0.06876873970031738,0.04411241551049449
0.06877470016479492,0.04446816079686944
0.06878209114074707,0.044823906083244394
0.06891512870788574,0.04517965136961935
0.06893253326416016,0.045535396655994306
0.06893396377563477,0.04589114194236926
0.06912827491760254,0.04624688722874422
0.06918478012084961,0.046602632515119174
0.06927180290222168,0.04695837780149413
0.06928586959838867,0.04731412308786909
0.0694284439086914,0.04766986837424404
0.0694575309753418,0.048025613660619
0.0696873664855957,0.048381358946993955
0.06972837448120117,0.04873710423336891
0.06975936889648438,0.04909284951974386
0.06978273391723633,0.049448594806118816
0.06979703903198242,0.04980434009249377
0.06986761093139648,0.05016008537886873
0.06988048553466797,0.050515830665243684
0.07002639770507812,0.05087157595161864
0.0700385570526123,0.051227321237993596
0.07006049156188965,0.05158306652436855
0.07011556625366211,0.05193881181074351
0.07012772560119629,0.052294557097118465
0.07013988494873047,0.05265030238349342
0.07016348838806152,0.05300604766986838
0.07026171684265137,0.05336179295624333
0.07040238380432129,0.05371753824261829
0.07045173645019531,0.05407328352899324
0.07048749923706055,0.054429028815368194
0.07053017616271973,0.05478477410174315
0.0705411434173584,0.055140519388118106
0.07068538665771484,0.05549626467449306
0.07070040702819824,0.05585200996086802
0.07072257995605469,0.056207755247242974
0.07075166702270508,0.05656350053361793
0.07076406478881836,0.056919245819992886
0.0707695484161377,0.05727499110636784
0.07080626487731934,0.0576307363927428
0.07085490226745605,0.057986481679117755
0.07086658477783203,0.05834222696549271
0.07088685035705566,0.05869797225186766
0.07100152969360352,0.059053717538242616
0.0711061954498291,0.05940946282461757
0.07122063636779785,0.05976520811099253
0.07133078575134277,0.060120953397367484
0.07134199142456055,0.06047669868374244
0.0713510513305664,0.060832443970117396
0.0717160701751709,0.06118818925649235
0.07172799110412598,0.06154393454286731
0.07173967361450195,0.061899679829242264
0.07174444198608398,0.06225542511561722
0.07175660133361816,0.06261117040199217
0.07180023193359375,0.06296691568836713
0.07194209098815918,0.06332266097474208
0.07205915451049805,0.06367840626111704
0.07209038734436035,0.064034151547492
0.07209253311157227,0.06438989683386695
0.07209968566894531,0.0647456421202419
0.07216906547546387,0.06510138740661686
0.0722503662109375,0.06545713269299182
0.07236313819885254,0.06581287797936677
0.07236886024475098,0.06616862326574173
0.07237744331359863,0.06652436855211669
0.07238411903381348,0.06688011383849164
0.07238912582397461,0.0672358591248666
0.07241940498352051,0.06759160441124155
0.07241988182067871,0.06794734969761651
0.07248497009277344,0.06830309498399147
0.07248520851135254,0.06865884027036642
0.07249736785888672,0.06901458555674138
0.07259202003479004,0.06937033084311633
0.07267928123474121,0.06972607612949129
0.07270646095275879,0.07008182141586625
0.07275700569152832,0.07043756670224119
0.07284021377563477,0.07079331198861614
0.07293558120727539,0.0711490572749911
0.07300281524658203,0.07150480256136606
0.07303071022033691,0.07186054784774101
0.07304096221923828,0.07221629313411597
0.07304167747497559,0.07257203842049093
0.07329177856445312,0.07292778370686588
0.07335948944091797,0.07328352899324084
0.07352137565612793,0.0736392742796158
0.07364892959594727,0.07399501956599075
0.07371854782104492,0.0743507648523657
0.0737307071685791,0.07470651013874066
0.0737447738647461,0.07506225542511562
0.07380104064941406,0.07541800071149057
0.07381200790405273,0.07577374599786553
0.07386493682861328,0.07612949128424049
0.07390594482421875,0.07648523657061544
0.07392001152038574,0.0768409818569904
0.07393431663513184,0.07719672714336535
0.07393646240234375,0.07755247242974031
0.07422065734863281,0.07790821771611527
0.07422471046447754,0.07826396300249022
0.07422518730163574,0.07861970828886518
0.07423710823059082,0.07897545357524013
0.07423734664916992,0.07933119886161509
0.07435774803161621,0.07968694414799003
0.07440018653869629,0.08004268943436499
0.0744173526763916,0.08039843472073994
0.07443857192993164,0.0807541800071149
0.07445263862609863,0.08110992529348986
0.07445883750915527,0.08146567057986481
0.07449173927307129,0.08182141586623977
0.07450127601623535,0.08217716115261472
0.07467007637023926,0.08253290643898968
0.07468247413635254,0.08288865172536464
0.07477188110351562,0.0832443970117396
0.07479119300842285,0.08360014229811455
0.07492184638977051,0.0839558875844895
0.0750267505645752,0.08431163287086446
0.07503867149353027,0.08466737815723942
0.07504773139953613,0.08502312344361437
0.0750572681427002,0.08537886872998933
0.07506203651428223,0.08573461401636429
0.07514357566833496,0.08609035930273924
0.07521891593933105,0.0864461045891142
0.07524657249450684,0.08680184987548915
0.07530856132507324,0.08715759516186411
0.07543611526489258,0.08751334044823907
0.07544875144958496,0.08786908573461402
0.07550692558288574,0.08822483102098898
0.07550740242004395,0.08858057630736393
0.07551717758178711,0.08893632159373888
0.07551884651184082,0.08929206688011383
0.07552075386047363,0.08964781216648879
0.07552981376647949,0.09000355745286374
0.07554244995117188,0.0903593027392387
0.07561349868774414,0.09071504802561366
0.07566976547241211,0.09107079331198861
0.07569456100463867,0.09142653859836357
0.07578706741333008,0.09178228388473852
0.07580065727233887,0.09213802917111348
0.07585358619689941,0.09249377445748844
0.0758657455444336,0.09284951974386339
0.07592344284057617,0.09320526503023835
0.07593703269958496,0.0935610103166133
0.07601475715637207,0.09391675560298826
0.07630348205566406,0.09427250088936322
0.07636880874633789,0.09462824617573817
0.0764620304107666,0.09498399146211313
0.07646679878234863,0.09533973674848809
0.07646894454956055,0.09569548203486304
0.07661104202270508,0.096051227321238
0.07666516304016113,0.09640697260761295
0.07678723335266113,0.09676271789398791
0.07686281204223633,0.09711846318036287
0.07687520980834961,0.09747420846673782
0.07704615592956543,0.09782995375311278
0.07704710960388184,0.09818569903948772
0.0773618221282959,0.09854144432586268
0.07742667198181152,0.09889718961223763
0.0775613784790039,0.09925293489861259
0.07757353782653809,0.09960868018498754
0.0776662826538086,0.0999644254713625
0.07767868041992188,0.10032017075773746
0.07779169082641602,0.10067591604411241
0.07780146598815918,0.10103166133048737
0.07784461975097656,0.10138740661686232
0.07785749435424805,0.10174315190323728
0.07786202430725098,0.10209889718961224
0.07787489891052246,0.10245464247598719
0.07788801193237305,0.10281038776236215
0.07790422439575195,0.1031661330487371
0.07791638374328613,0.10352187833511206
0.07792806625366211,0.10387762362148702
0.0779414176940918,0.10423336890786197
0.07795238494873047,0.10458911419423693
0.07795500755310059,0.10494485948061189
0.07796549797058105,0.10530060476698684
0.07796573638916016,0.1056563500533618
0.0779731273651123,0.10601209533973675
0.07797741889953613,0.10636784062611171
0.07811713218688965,0.10672358591248667
0.07823014259338379,0.10707933119886162
0.07824182510375977,0.10743507648523658
0.07824206352233887,0.10779082177161152
0.0782628059387207,0.10814656705798648
0.07826542854309082,0.10850231234436143
0.07832574844360352,0.10885805763073639
0.07832598686218262,0.10921380291711134
0.07844901084899902,0.1095695482034863
0.07854008674621582,0.10992529348986126
0.07855105400085449,0.11028103877623621
0.07866978645324707,0.11063678406261117
0.07879495620727539,0.11099252934898612
0.07880973815917969,0.11134827463536108
0.07882070541381836,0.11170401992173604
0.07885384559631348,0.11205976520811099
0.07891535758972168,0.11241551049448595
0.0790700912475586,0.1127712557808609
0.07908344268798828,0.11312700106723586
0.07909750938415527,0.11348274635361082
0.07912063598632812,0.11383849163998577
0.0791316032409668,0.11419423692636073
0.07941126823425293,0.11454998221273568
0.07941412925720215,0.11490572749911064
0.07942605018615723,0.1152614727854856
0.07944011688232422,0.11561721807186055
0.07950901985168457,0.11597296335823551
0.07952642440795898,0.11632870864461047
0.0797109603881836,0.11668445393098542
0.07972264289855957,0.11704019921736036
0.07977557182312012,0.11739594450373532
0.0797882080078125,0.11775168979011028
0.07985067367553711,0.11810743507648523
0.07985091209411621,0.11846318036286019
0.08000898361206055,0.11881892564923514
0.08016157150268555,0.1191746709356101
0.08027315139770508,0.11953041622198506
0.0804295539855957,0.11988616150836001
0.08044886589050293,0.12024190679473497
0.08049988746643066,0.12059765208110992
0.0805821418762207,0.12095339736748488
0.08070063591003418,0.12130914265385984
0.08076286315917969,0.12166488794023479
0.08080124855041504,0.12202063322660975
0.08083295822143555,0.1223763785129847
0.08092927932739258,0.12273212379935966
0.08105111122131348,0.12308786908573462
0.08108854293823242,0.12344361437210957
0.0811007022857666,0.12379935965848453
0.08118891716003418,0.12415510494485948
0.08121991157531738,0.12451085023123444
0.0813591480255127,0.1248665955176094
0.0813913345336914,0.12522234080398434
0.08140373229980469,0.1255780860903593
0.08147287368774414,0.12593383137673425
0.08167815208435059,0.12628957666310922
0.08173155784606934,0.12664532194948416
0.08174324035644531,0.12700106723585913
0.08175516128540039,0.12735681252223408
0.08176350593566895,0.12771255780860905
0.08176779747009277,0.128068303094984
0.08182263374328613,0.12842404838135896
0.0818333625793457,0.1287797936677339
0.08198881149291992,0.12913553895410887
0.08202052116394043,0.1294912842404838
0.08204269409179688,0.12984702952685878
0.08206915855407715,0.13020277481323372
0.08250617980957031,0.1305585200996087
0.08263945579528809,0.13091426538598364
0.08281230926513672,0.13127001067235858
0.08297443389892578,0.13162575595873355
0.08313202857971191,0.1319815012451085
0.08314657211303711,0.13233724653148346
0.08330893516540527,0.1326929918178584
0.08332157135009766,0.13304873710423337
0.0834810733795166,0.13340448239060831
0.08353972434997559,0.13376022767698328
0.08355140686035156,0.13411597296335823
0.08356189727783203,0.1344717182497332
0.08388042449951172,0.13482746353610814
0.08396100997924805,0.1351832088224831
0.08416318893432617,0.13553895410885805
0.08417654037475586,0.13589469939523302
0.084381103515625,0.13625044468160796
0.08438491821289062,0.13660618996798293
0.08461809158325195,0.13696193525435787
0.0849921703338623,0.13731768054073284
0.08500504493713379,0.1376734258271078
0.08501315116882324,0.13802917111348276
0.08527231216430664,0.1383849163998577
0.08535218238830566,0.13874066168623267
0.08604121208190918,0.1390964069726076
0.08605313301086426,0.13945215225898258
0.08606529235839844,0.13980789754535752
0.08608865737915039,0.1401636428317325
0.08627033233642578,0.14051938811810744
0.08628249168395996,0.14087513340448238
0.08635425567626953,0.14123087869085735
0.08635711669921875,0.1415866239772323
0.08649349212646484,0.14194236926360726
0.08652091026306152,0.1422981145499822
0.0865328311920166,0.14265385983635717
0.08653426170349121,0.14300960512273211
0.08654499053955078,0.14336535040910708
0.08654642105102539,0.14372109569548203
0.08672380447387695,0.144076840981857
0.08673596382141113,0.14443258626823194
0.0867617130279541,0.1447883315546069
0.08688497543334961,0.14514407684098185
0.08689069747924805,0.14549982212735682
0.08730220794677734,0.14585556741373176
0.08739233016967773,0.14621131270010673
0.08747172355651855,0.14656705798648167
0.08748316764831543,0.14692280327285664
0.08749556541442871,0.1472785485592316
0.08757472038269043,0.14763429384560656
0.0875864028930664,0.1479900391319815
0.08760213851928711,0.14834578441835647
0.08763360977172852,0.1487015297047314
0.08772540092468262,0.14905727499110638
0.08774232864379883,0.14941302027748132
0.08803129196166992,0.14976876556385627
0.08810162544250488,0.15012451085023124
0.08819127082824707,0.15048025613660618
0.08820533752441406,0.15083600142298115
0.08835959434509277,0.1511917467093561
0.08840227127075195,0.15154749199573106
0.08860611915588379,0.151903237282106
0.08864903450012207,0.15225898256848097
0.08898448944091797,0.1526147278548559
0.08936715126037598,0.15297047314123088
0.08939552307128906,0.15332621842760583
0.0895228385925293,0.1536819637139808
0.08952736854553223,0.15403770900035574
0.08953428268432617,0.1543934542867307
0.08954691886901855,0.15474919957310565
0.0896151065826416,0.15510494485948062
0.08968186378479004,0.15546069014585556
0.08969259262084961,0.15581643543223053
0.0897057056427002,0.15617218071860547
0.08971810340881348,0.15652792600498044
0.08979225158691406,0.1568836712913554
0.09047627449035645,0.15723941657773036
0.09048628807067871,0.1575951618641053
0.09048748016357422,0.15795090715048027
0.09049248695373535,0.1583066524368552
0.09049749374389648,0.15866239772323018
0.09051203727722168,0.15901814300960512
0.09056735038757324,0.15937388829598007
0.09106659889221191,0.15972963358235504
0.09144186973571777,0.16008537886872998
0.0915217399597168,0.16044112415510495
0.09153318405151367,0.1607968694414799
0.0915837287902832,0.16115261472785486
0.09166121482849121,0.1615083600142298
0.0918431282043457,0.16186410530060477
0.09202456474304199,0.1622198505869797
0.09248900413513184,0.16257559587335468
0.09250044822692871,0.16293134115972963
0.09276199340820312,0.1632870864461046
0.0927736759185791,0.16364283173247954
0.09278464317321777,0.1639985770188545
0.09287595748901367,0.16435432230522945
0.09322643280029297,0.16471006759160442
0.09323859214782715,0.16506581287797936
0.09332799911499023,0.16542155816435433
0.09363675117492676,0.16577730345072927
0.09391450881958008,0.16613304873710424
0.09393692016601562,0.1664887940234792
0.0939488410949707,0.16684453930985416
0.09396553039550781,0.1672002845962291
0.09430289268493652,0.16755602988260407
0.0943138599395752,0.167911775168979
0.09432601928710938,0.16826752045535395
0.0943608283996582,0.16862326574172892
0.0944209098815918,0.16897901102810386
0.09463214874267578,0.16933475631447883
0.09485411643981934,0.16969050160085378
0.09504580497741699,0.17004624688722875
0.09560680389404297,0.1704019921736037
0.09569454193115234,0.17075773745997866
0.0961146354675293,0.1711134827463536
0.09631967544555664,0.17146922803272857
0.09647011756896973,0.1718249733191035
0.09729719161987305,0.17218071860547848
0.09894800186157227,0.17253646389185343
0.09911537170410156,0.1728922091782284
0.10002517700195312,0.17324795446460334
0.10002565383911133,0.1736036997509783
0.10006523132324219,0.17395944503735325
0.10007834434509277,0.17431519032372822
0.10008978843688965,0.17467093561010316
0.10036706924438477,0.17502668089647813
0.10109806060791016,0.17538242618285307
0.10118484497070312,0.17573817146922804
0.10186457633972168,0.17609391675560299
0.10190057754516602,0.17644966204197796
0.10226297378540039,0.1768054073283529
0.10407543182373047,0.17716115261472787
0.10482478141784668,0.1775168979011028
0.10483765602111816,0.17787264318747775
0.10657835006713867,0.17822838847385272
0.10659027099609375,0.17858413376022766
0.10660195350646973,0.17893987904660263
0.10661530494689941,0.17929562433297758
0.10662722587585449,0.17965136961935255
0.10663938522338867,0.1800071149057275
0.10843229293823242,0.18036286019210246
0.10959362983703613,0.1807186054784774
0.11042165756225586,0.18107435076485237
0.11152267456054688,0.1814300960512273
0.1128082275390625,0.18178584133760228
0.11359214782714844,0.18214158662397723
0.11382913589477539,0.1824973319103522
0.11534881591796875,0.18285307719672714
0.11573100090026855,0.1832088224831021
0.11726975440979004,0.18356456776947705
0.11794161796569824,0.18392031305585202
0.11822509765625,0.18427605834222696
0.11977648735046387,0.18463180362860193
0.12158441543579102,0.18498754891497687
0.12172293663024902,0.18534329420135184
0.12212920188903809,0.18569903948772679
0.12215852737426758,0.18605478477410176
0.12244677543640137,0.1864105300604767
0.12255597114562988,0.18676627534685167
0.122833251953125,0.1871220206332266
0.1231238842010498,0.18747776591960155
0.12382698059082031,0.18783351120597652
0.12397003173828125,0.18818925649235146
0.12465119361877441,0.18854500177872643
0.12520647048950195,0.18890074706510138
0.12528681755065918,0.18925649235147635
0.1256709098815918,0.1896122376378513
0.12578320503234863,0.18996798292422626
0.12583208084106445,0.1903237282106012
0.12598371505737305,0.19067947349697617
0.12641453742980957,0.1910352187833511
0.1265547275543213,0.19139096406972608
0.12665820121765137,0.19174670935610102
0.12689423561096191,0.192102454642476
0.1270582675933838,0.19245819992885094
0.12710094451904297,0.1928139452152259
0.12810921669006348,0.19316969050160085
0.12828755378723145,0.19352543578797582
0.1283414363861084,0.19388118107435076
0.12847352027893066,0.19423692636072573
0.12848496437072754,0.19459267164710067
0.12863945960998535,0.19494841693347564
0.12878203392028809,0.19530416221985059
0.12889766693115234,0.19565990750622556
0.1290886402130127,0.1960156527926005
0.12916040420532227,0.19637139807897544
0.12925410270690918,0.1967271433653504
0.12951326370239258,0.19708288865172535
0.12967157363891602,0.19743863393810032
0.1297159194946289,0.19779437922447526
0.12978219985961914,0.19815012451085023
0.1297922134399414,0.19850586979722518
0.12983489036560059,0.19886161508360015
0.129852294921875,0.1992173603699751
0.12990260124206543,0.19957310565635006
0.1299135684967041,0.199928850942725
0.12995314598083496,0.20028459622909997
0.12998247146606445,0.2006403415154749
0.1302475929260254,0.20099608680184988
0.13028573989868164,0.20135183208822482
0.1303997039794922,0.2017075773745998
0.1311798095703125,0.20206332266097474
0.13119888305664062,0.2024190679473497
0.13120102882385254,0.20277481323372465
0.13175559043884277,0.20313055852009962
0.1318955421447754,0.20348630380647456
0.13193583488464355,0.20384204909284953
0.1319735050201416,0.20419779437922447
